"marker","uniprot_id","BIOGRID_INTERACTION_ID","BIOGRID_ID_A","BIOGRID_ID_B","SYSTEMATIC_NAME_A","SYSTEMATIC_NAME_B","OFFICIAL_SYMBOL_A","OFFICIAL_SYMBOL_B","SYNONYMS_A","SYNONYMS_B","EXPERIMENTAL_SYSTEM","EXPERIMENTAL_SYSTEM_TYPE","PUBMED_AUTHOR","PUBMED_ID","ORGANISM_A","ORGANISM_B","THROUGHPUT","QUANTITATION","MODIFICATION","QUALIFICATIONS","SOURCEDB","marker_A","marker_B","marker_A_A","marker_B_B"
"2B4","Q9BZW8",2269801,119709,113695,"-","-","CD244","ST7","2B4|NAIL|NKR2B4|Nmrk|SLAMF4","ETS7q|FAM4A|FAM4A1|HELG|RAY1|SEN4|TSG7","Affinity Capture-MS","physical","Huttlin EL (2017)",28514442,9606,9606,"High Throughput","0.787154515","-","BioPlex 2.0 HEK 293T cells CompPASS score = 0.787154515, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.","BIOGRID","2B4",NA,"2B4",NA
"2B4","Q9BZW8",2270073,119709,124029,"-","-","CD244","CHCHD6","2B4|NAIL|NKR2B4|Nmrk|SLAMF4","CHCM1|PPP1R23","Affinity Capture-MS","physical","Huttlin EL (2017)",28514442,9606,9606,"High Throughput","0.783578165","-","BioPlex 2.0 HEK 293T cells CompPASS score = 0.783578165, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.","BIOGRID","2B4",NA,"2B4",NA
"2B4","Q9BZW8",2271394,119709,121976,"-","-","CD244","HEATR6","2B4|NAIL|NKR2B4|Nmrk|SLAMF4","ABC1","Affinity Capture-MS","physical","Huttlin EL (2017)",28514442,9606,9606,"High Throughput","0.767688008","-","BioPlex 2.0 HEK 293T cells CompPASS score = 0.767688008, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.","BIOGRID","2B4",NA,"2B4",NA
"2B4","Q9BZW8",2537165,119709,111745,"-","-","CD244","PTPN11","2B4|NAIL|NKR2B4|Nmrk|SLAMF4","BPTP3|CFC|NS1|PTP-1D|PTP2C|SH-PTP2|SH-PTP3|SHP2","Affinity Capture-Western","physical","Tangye SG (1999)",10358138,9606,9606,"Low Throughput","-","-","-","BIOGRID","2B4",NA,"2B4",NA
"2B4","Q9BZW8",2537166,119709,110246,"-","RP5-1052M9.3","CD244","SH2D1A","2B4|NAIL|NKR2B4|Nmrk|SLAMF4","DSHP|EBVS|IMD5|LYP|MTCP1|SAP|SAP/SH2D1A|XLP|XLPD|XLPD1","Affinity Capture-Western","physical","Tangye SG (1999)",10358138,9606,9606,"Low Throughput","-","-","-","BIOGRID","2B4",NA,"2B4",NA
"2B4","Q9BZW8",3027543,119709,116701,"-","-","CD244","CAND2","2B4|NAIL|NKR2B4|Nmrk|SLAMF4","TIP120B|Tp120b","Affinity Capture-MS","physical","Huttlin EL (2021)",33961781,9606,9606,"High Throughput","0.906025031","-","BioPlex 3.0 HEK 293T cells CompPASS score = 0.906025031, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).","BIOGRID","2B4",NA,"2B4",NA
"2B4","Q9BZW8",3035479,119709,108757,"-","-","CD244","MTOR","2B4|NAIL|NKR2B4|Nmrk|SLAMF4","FRAP|FRAP1|FRAP2|RAFT1|RAPT1","Affinity Capture-MS","physical","Huttlin EL (2021)",33961781,9606,9606,"High Throughput","0.909071747","-","BioPlex 3.0 HEK 293T cells CompPASS score = 0.909071747, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).","BIOGRID","2B4",NA,"2B4",NA
"2B4","Q9BZW8",3038109,119709,124862,"-","UNQ553/PRO1110","CD244","MYADM","2B4|NAIL|NKR2B4|Nmrk|SLAMF4","SB135","Affinity Capture-MS","physical","Huttlin EL (2021)",33961781,9606,9606,"High Throughput","0.989561134","-","BioPlex 3.0 HEK 293T cells CompPASS score = 0.989561134, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|BioPlex HCT HCT116 cells CompPASS score = 0.927783869, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).","BIOGRID","2B4",NA,"2B4",NA
"2B4","Q9BZW8",3047043,119709,118991,"-","-","CD244","POMT2","2B4|NAIL|NKR2B4|Nmrk|SLAMF4","LGMD2N|MDDGA2|MDDGB2|MDDGC2","Affinity Capture-MS","physical","Huttlin EL (2021)",33961781,9606,9606,"High Throughput","0.999992043","-","BioPlex 3.0 HEK 293T cells CompPASS score = 0.999992043, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|BioPlex HCT HCT116 cells CompPASS score = 0.999998595, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).","BIOGRID","2B4",NA,"2B4",NA
"2B4","Q9BZW8",3056141,119709,116185,"-","PIG4","CD244","IMMT","2B4|NAIL|NKR2B4|Nmrk|SLAMF4","HMP|MINOS2|P87|P87/89|P89|PIG52","Affinity Capture-MS","physical","Huttlin EL (2021)",33961781,9606,9606,"High Throughput","0.974340476","-","BioPlex 3.0 HEK 293T cells CompPASS score = 0.974340476, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).","BIOGRID","2B4",NA,"2B4",NA
"2B4","Q9BZW8",3057928,119709,120606,"-","-","CD244","UFSP2","2B4|NAIL|NKR2B4|Nmrk|SLAMF4","C4orf20","Affinity Capture-MS","physical","Huttlin EL (2021)",33961781,9606,9606,"High Throughput","0.85456105","-","BioPlex 3.0 HEK 293T cells CompPASS score = 0.85456105, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|BioPlex HCT HCT116 cells CompPASS score = 0.888898897, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).","BIOGRID","2B4",NA,"2B4",NA
"2B4","Q9BZW8",3066695,119709,124029,"-","-","CD244","CHCHD6","2B4|NAIL|NKR2B4|Nmrk|SLAMF4","CHCM1|PPP1R23","Affinity Capture-MS","physical","Huttlin EL (2021)",33961781,9606,9606,"High Throughput","0.80341613","-","BioPlex 3.0 HEK 293T cells CompPASS score = 0.80341613, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).","BIOGRID","2B4",NA,"2B4",NA
"2B4","Q9BZW8",3070894,119709,116681,"-","-","CD244","PDXDC1","2B4|NAIL|NKR2B4|Nmrk|SLAMF4","LP8165","Affinity Capture-MS","physical","Huttlin EL (2021)",33961781,9606,9606,"High Throughput","0.999772875","-","BioPlex 3.0 HEK 293T cells CompPASS score = 0.999772875, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|BioPlex HCT HCT116 cells CompPASS score = 0.796361366, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).","BIOGRID","2B4",NA,"2B4",NA
"2B4","Q9BZW8",3078620,119709,131365,"-","-","CD244","MTX3","2B4|NAIL|NKR2B4|Nmrk|SLAMF4","-","Affinity Capture-MS","physical","Huttlin EL (2021)",33961781,9606,9606,"High Throughput","0.984741856","-","BioPlex 3.0 HEK 293T cells CompPASS score = 0.984741856, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|BioPlex HCT HCT116 cells CompPASS score = 0.847412672, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).","BIOGRID","2B4",NA,"2B4",NA
"2B4","Q9BZW8",3082741,119709,114680,"-","-","CD244","BZRAP1","2B4|NAIL|NKR2B4|Nmrk|SLAMF4","PBR-IP|PRAX-1|PRAX1|RIM-BP1|RIMBP1","Affinity Capture-MS","physical","Huttlin EL (2021)",33961781,9606,9606,"High Throughput","0.770303505","-","BioPlex 3.0 HEK 293T cells CompPASS score = 0.770303505, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).","BIOGRID","2B4",NA,"2B4",NA
"2B4","Q9BZW8",3090455,119709,115894,"-","-","CD244","MTX2","2B4|NAIL|NKR2B4|Nmrk|SLAMF4","-","Affinity Capture-MS","physical","Huttlin EL (2021)",33961781,9606,9606,"High Throughput","0.969888999","-","BioPlex 3.0 HEK 293T cells CompPASS score = 0.969888999, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|BioPlex HCT HCT116 cells CompPASS score = 0.790254973, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).","BIOGRID","2B4",NA,"2B4",NA
"2B4","Q9BZW8",3094021,119709,121705,"-","hCG_1812857","CD244","RNF213","2B4|NAIL|NKR2B4|Nmrk|SLAMF4","ALO17|C17orf27|KIAA1618|MYMY2|MYSTR|NET57","Affinity Capture-MS","physical","Huttlin EL (2021)",33961781,9606,9606,"High Throughput","0.962977433","-","BioPlex 3.0 HEK 293T cells CompPASS score = 0.962977433, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).","BIOGRID","2B4",NA,"2B4",NA
"2B4","Q9BZW8",3101084,119709,123997,"-","-","CD244","C9orf89","2B4|NAIL|NKR2B4|Nmrk|SLAMF4","BinCARD|bA370F5.1","Affinity Capture-MS","physical","Huttlin EL (2021)",33961781,9606,9606,"High Throughput","0.999996271","-","BioPlex 3.0 HEK 293T cells CompPASS score = 0.999996271, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).","BIOGRID","2B4",NA,"2B4",NA
"2B4","Q9BZW8",3109791,119709,115834,"-","RP11-334J6.2","CD244","POMT1","2B4|NAIL|NKR2B4|Nmrk|SLAMF4","LGMD2K|MDDGA1|MDDGB1|MDDGC1|RT","Affinity Capture-MS","physical","Huttlin EL (2021)",33961781,9606,9606,"High Throughput","0.999930874","-","BioPlex 3.0 HEK 293T cells CompPASS score = 0.999930874, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HEK293T.|This data may be re-scored from BioPlex 1.0 (PMID: 26186194) and BioPlex 2.0 (PMID: 28514442). Only scores from within the same cell line in BioPlex 3.0 (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).","BIOGRID","2B4",NA,"2B4",NA
"2B4","Q9BZW8",3145211,119709,121393,"-","CGI-152","CD244","ATP13A1","2B4|NAIL|NKR2B4|Nmrk|SLAMF4","ATP13A","Affinity Capture-MS","physical","Huttlin EL (2021)",33961781,9606,9606,"High Throughput","0.768680005","-","BioPlex HCT HCT116 cells CompPASS score = 0.768680005, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).","BIOGRID","2B4",NA,"2B4",NA
"2B4","Q9BZW8",3146266,119709,106970,"-","RP11-536C5.5","CD244","ATP1A4","2B4|NAIL|NKR2B4|Nmrk|SLAMF4","ATP1A1|ATP1AL2","Affinity Capture-MS","physical","Huttlin EL (2021)",33961781,9606,9606,"High Throughput","0.999953252","-","BioPlex HCT HCT116 cells CompPASS score = 0.999953252, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).","BIOGRID","2B4",NA,"2B4",NA
"2B4","Q9BZW8",3156910,119709,116591,"-","RP11-148B2.1","CD244","RAB18","2B4|NAIL|NKR2B4|Nmrk|SLAMF4","RAB18LI1|WARBM3","Affinity Capture-MS","physical","Huttlin EL (2021)",33961781,9606,9606,"High Throughput","0.753511327","-","BioPlex HCT HCT116 cells CompPASS score = 0.753511327, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).","BIOGRID","2B4",NA,"2B4",NA
